prediction_point,POFD,POD,mode,quantity,unit,lead_days
0.36,0.8591549295774648,1.0,adaptive,pda,SW,3
0.37,0.8591549295774648,1.0,adaptive,pda,SW,3
0.38,0.8591549295774648,1.0,adaptive,pda,SW,3
0.39,0.8591549295774648,1.0,adaptive,pda,SW,3
0.4,0.8450704225352113,1.0,adaptive,pda,SW,3
0.41,0.8450704225352113,1.0,adaptive,pda,SW,3
0.42,0.8450704225352113,1.0,adaptive,pda,SW,3
0.43,0.8309859154929577,1.0,adaptive,pda,SW,3
0.44,0.8309859154929577,1.0,adaptive,pda,SW,3
0.45,0.823943661971831,1.0,adaptive,pda,SW,3
0.46,0.8169014084507042,1.0,adaptive,pda,SW,3
0.47,0.8169014084507042,1.0,adaptive,pda,SW,3
0.48,0.8169014084507042,1.0,adaptive,pda,SW,3
0.49,0.8169014084507042,1.0,adaptive,pda,SW,3
0.5,0.8169014084507042,1.0,adaptive,pda,SW,3
0.51,0.8098591549295775,1.0,adaptive,pda,SW,3
0.52,0.8028169014084507,1.0,adaptive,pda,SW,3
0.53,0.8028169014084507,1.0,adaptive,pda,SW,3
0.54,0.7887323943661971,1.0,adaptive,pda,SW,3
0.55,0.7605633802816901,1.0,adaptive,pda,SW,3
0.56,0.7535211267605634,1.0,adaptive,pda,SW,3
0.57,0.7464788732394366,1.0,adaptive,pda,SW,3
0.58,0.7464788732394366,1.0,adaptive,pda,SW,3
0.59,0.7464788732394366,1.0,adaptive,pda,SW,3
0.6,0.7394366197183099,1.0,adaptive,pda,SW,3
0.61,0.7394366197183099,1.0,adaptive,pda,SW,3
0.62,0.7183098591549296,1.0,adaptive,pda,SW,3
0.63,0.6901408450704225,1.0,adaptive,pda,SW,3
0.64,0.6830985915492958,1.0,adaptive,pda,SW,3
0.65,0.6619718309859155,1.0,adaptive,pda,SW,3
0.66,0.647887323943662,1.0,adaptive,pda,SW,3
0.67,0.6267605633802817,1.0,adaptive,pda,SW,3
0.68,0.6056338028169014,1.0,adaptive,pda,SW,3
0.69,0.5985915492957746,1.0,adaptive,pda,SW,3
0.7,0.5915492957746479,1.0,adaptive,pda,SW,3
0.71,0.5915492957746479,1.0,adaptive,pda,SW,3
0.72,0.5774647887323944,1.0,adaptive,pda,SW,3
0.73,0.5633802816901409,1.0,adaptive,pda,SW,3
0.74,0.5492957746478874,1.0,adaptive,pda,SW,3
0.75,0.5211267605633803,0.75,adaptive,pda,SW,3
0.76,0.5,0.75,adaptive,pda,SW,3
0.77,0.49295774647887325,0.75,adaptive,pda,SW,3
0.78,0.47183098591549294,0.75,adaptive,pda,SW,3
0.79,0.45774647887323944,0.75,adaptive,pda,SW,3
0.8,0.4154929577464789,0.75,adaptive,pda,SW,3
0.81,0.3873239436619718,0.75,adaptive,pda,SW,3
0.82,0.36619718309859156,0.75,adaptive,pda,SW,3
0.83,0.33098591549295775,0.25,adaptive,pda,SW,3
0.84,0.29577464788732394,0.25,adaptive,pda,SW,3
0.85,0.2605633802816901,0.25,adaptive,pda,SW,3
0.86,0.23943661971830985,0.25,adaptive,pda,SW,3
0.87,0.2112676056338028,0.25,adaptive,pda,SW,3
0.88,0.18309859154929578,0.25,adaptive,pda,SW,3
0.89,0.16901408450704225,0.25,adaptive,pda,SW,3
0.9,0.15492957746478872,0.25,adaptive,pda,SW,3
0.91,0.13380281690140844,0.25,adaptive,pda,SW,3
0.92,0.09859154929577464,0.25,adaptive,pda,SW,3
0.93,0.09154929577464789,0.25,adaptive,pda,SW,3
0.94,0.07746478873239436,0.25,adaptive,pda,SW,3
0.95,0.06338028169014084,0.25,adaptive,pda,SW,3
0.96,0.04225352112676056,0.25,adaptive,pda,SW,3
0.97,0.02112676056338028,0.25,adaptive,pda,SW,3
0.98,0.014084507042253521,0.25,adaptive,pda,SW,3
0.99,0.014084507042253521,0.25,adaptive,pda,SW,3
1.0,0.0,0.0,adaptive,pda,SW,3
0.0,1.0,1.0,adaptive,pda,SMP,0
0.01,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.02,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.03,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.04,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.05,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.06,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.07,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.08,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.09,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.1,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.11,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.12,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.13,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.14,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.15,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.16,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.17,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.18,0.9932432432432432,0.6666666666666666,adaptive,pda,SMP,0
0.19,0.9797297297297297,0.6666666666666666,adaptive,pda,SMP,0
0.2,0.9797297297297297,0.6666666666666666,adaptive,pda,SMP,0
0.21,0.9797297297297297,0.6666666666666666,adaptive,pda,SMP,0
0.22,0.9797297297297297,0.6666666666666666,adaptive,pda,SMP,0
0.23,0.9797297297297297,0.6666666666666666,adaptive,pda,SMP,0
0.24,0.9662162162162162,0.6666666666666666,adaptive,pda,SMP,0
0.25,0.9662162162162162,0.6666666666666666,adaptive,pda,SMP,0
0.26,0.9662162162162162,0.6666666666666666,adaptive,pda,SMP,0
0.27,0.9662162162162162,0.6666666666666666,adaptive,pda,SMP,0
0.28,0.9594594594594594,0.6666666666666666,adaptive,pda,SMP,0
0.29,0.9594594594594594,0.6666666666666666,adaptive,pda,SMP,0
0.3,0.9594594594594594,0.6666666666666666,adaptive,pda,SMP,0
0.31,0.9527027027027027,0.6666666666666666,adaptive,pda,SMP,0
0.32,0.9527027027027027,0.6666666666666666,adaptive,pda,SMP,0
0.33,0.9391891891891891,0.6666666666666666,adaptive,pda,SMP,0
0.34,0.9324324324324325,0.6666666666666666,adaptive,pda,SMP,0
0.35,0.9324324324324325,0.6666666666666666,adaptive,pda,SMP,0
0.36,0.9324324324324325,0.6666666666666666,adaptive,pda,SMP,0
0.37,0.9324324324324325,0.6666666666666666,adaptive,pda,SMP,0
0.38,0.9324324324324325,0.6666666666666666,adaptive,pda,SMP,0
0.39,0.9324324324324325,0.6666666666666666,adaptive,pda,SMP,0
0.4,0.9324324324324325,0.6666666666666666,adaptive,pda,SMP,0
0.41,0.9256756756756757,0.6666666666666666,adaptive,pda,SMP,0
0.42,0.918918918918919,0.6666666666666666,adaptive,pda,SMP,0
0.43,0.9054054054054054,0.6666666666666666,adaptive,pda,SMP,0
0.44,0.8986486486486487,0.6666666666666666,adaptive,pda,SMP,0
0.45,0.8851351351351351,0.6666666666666666,adaptive,pda,SMP,0
0.46,0.8851351351351351,0.6666666666666666,adaptive,pda,SMP,0
0.47,0.8716216216216216,0.6666666666666666,adaptive,pda,SMP,0
0.48,0.8716216216216216,0.6666666666666666,adaptive,pda,SMP,0
0.49,0.8716216216216216,0.6666666666666666,adaptive,pda,SMP,0
0.5,0.8648648648648649,0.6666666666666666,adaptive,pda,SMP,0
0.51,0.8648648648648649,0.6666666666666666,adaptive,pda,SMP,0
0.52,0.8513513513513513,0.6666666666666666,adaptive,pda,SMP,0
0.53,0.8513513513513513,0.6666666666666666,adaptive,pda,SMP,0
0.54,0.8378378378378378,0.6666666666666666,adaptive,pda,SMP,0
0.55,0.831081081081081,0.6666666666666666,adaptive,pda,SMP,0
0.56,0.8108108108108109,0.6666666666666666,adaptive,pda,SMP,0
0.57,0.7972972972972973,0.5,adaptive,pda,SMP,0
0.58,0.7837837837837838,0.5,adaptive,pda,SMP,0
0.59,0.777027027027027,0.5,adaptive,pda,SMP,0
0.6,0.7432432432432432,0.5,adaptive,pda,SMP,0
0.61,0.7364864864864865,0.5,adaptive,pda,SMP,0
0.62,0.722972972972973,0.5,adaptive,pda,SMP,0
0.63,0.722972972972973,0.3333333333333333,adaptive,pda,SMP,0
0.64,0.6959459459459459,0.3333333333333333,adaptive,pda,SMP,0
0.65,0.6756756756756757,0.3333333333333333,adaptive,pda,SMP,0
0.66,0.668918918918919,0.3333333333333333,adaptive,pda,SMP,0
0.67,0.6554054054054054,0.3333333333333333,adaptive,pda,SMP,0
0.68,0.6283783783783784,0.16666666666666666,adaptive,pda,SMP,0
0.69,0.6081081081081081,0.16666666666666666,adaptive,pda,SMP,0
0.7,0.6013513513513513,0.16666666666666666,adaptive,pda,SMP,0
0.71,0.5878378378378378,0.16666666666666666,adaptive,pda,SMP,0
0.72,0.5472972972972973,0.16666666666666666,adaptive,pda,SMP,0
0.73,0.5202702702702703,0.16666666666666666,adaptive,pda,SMP,0
0.74,0.49324324324324326,0.16666666666666666,adaptive,pda,SMP,0
0.75,0.44594594594594594,0.16666666666666666,adaptive,pda,SMP,0
0.76,0.40540540540540543,0.16666666666666666,adaptive,pda,SMP,0
0.77,0.3918918918918919,0.16666666666666666,adaptive,pda,SMP,0
0.78,0.36486486486486486,0.16666666666666666,adaptive,pda,SMP,0
0.79,0.30405405405405406,0.16666666666666666,adaptive,pda,SMP,0
0.8,0.2702702702702703,0.16666666666666666,adaptive,pda,SMP,0
0.81,0.23648648648648649,0.16666666666666666,adaptive,pda,SMP,0
0.82,0.19594594594594594,0.16666666666666666,adaptive,pda,SMP,0
0.83,0.18243243243243243,0.16666666666666666,adaptive,pda,SMP,0
0.84,0.14189189189189189,0.16666666666666666,adaptive,pda,SMP,0
0.85,0.11486486486486487,0.16666666666666666,adaptive,pda,SMP,0
0.86,0.0945945945945946,0.0,adaptive,pda,SMP,0
0.87,0.07432432432432433,0.0,adaptive,pda,SMP,0
0.88,0.060810810810810814,0.0,adaptive,pda,SMP,0
0.89,0.033783783783783786,0.0,adaptive,pda,SMP,0
0.9,0.02027027027027027,0.0,adaptive,pda,SMP,0
0.91,0.013513513513513514,0.0,adaptive,pda,SMP,0
0.92,0.006756756756756757,0.0,adaptive,pda,SMP,0
0.93,0.0,0.0,adaptive,pda,SMP,0
0.94,0.0,0.0,adaptive,pda,SMP,0
0.95,0.0,0.0,adaptive,pda,SMP,0
0.96,0.0,0.0,adaptive,pda,SMP,0
0.97,0.0,0.0,adaptive,pda,SMP,0
0.98,0.0,0.0,adaptive,pda,SMP,0
0.99,0.0,0.0,adaptive,pda,SMP,0
1.0,0.0,0.0,adaptive,pda,SMP,0
0.0,1.0,1.0,adaptive,pda,SMP,1
0.01,0.9865771812080537,1.0,adaptive,pda,SMP,1
0.02,0.9865771812080537,1.0,adaptive,pda,SMP,1
0.03,0.9865771812080537,1.0,adaptive,pda,SMP,1
0.04,0.9865771812080537,1.0,adaptive,pda,SMP,1
0.05,0.9865771812080537,1.0,adaptive,pda,SMP,1
0.06,0.9798657718120806,1.0,adaptive,pda,SMP,1
0.07,0.9798657718120806,1.0,adaptive,pda,SMP,1
0.08,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.09,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.1,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.11,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.12,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.13,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.14,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.15,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.16,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.17,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.18,0.9798657718120806,0.8,adaptive,pda,SMP,1
0.19,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.2,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.21,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.22,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.23,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.24,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.25,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.26,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.27,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.28,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.29,0.9731543624161074,0.8,adaptive,pda,SMP,1
0.3,0.9664429530201343,0.8,adaptive,pda,SMP,1
0.31,0.959731543624161,0.8,adaptive,pda,SMP,1
0.32,0.9530201342281879,0.8,adaptive,pda,SMP,1
0.33,0.9530201342281879,0.8,adaptive,pda,SMP,1
0.34,0.9463087248322147,0.8,adaptive,pda,SMP,1
0.35,0.9463087248322147,0.8,adaptive,pda,SMP,1
0.36,0.9463087248322147,0.8,adaptive,pda,SMP,1
0.37,0.9463087248322147,0.8,adaptive,pda,SMP,1
0.38,0.9395973154362416,0.8,adaptive,pda,SMP,1
0.39,0.9328859060402684,0.8,adaptive,pda,SMP,1
0.4,0.9328859060402684,0.8,adaptive,pda,SMP,1
0.41,0.9328859060402684,0.8,adaptive,pda,SMP,1
0.42,0.9261744966442953,0.6,adaptive,pda,SMP,1
0.43,0.9261744966442953,0.6,adaptive,pda,SMP,1
0.44,0.9194630872483222,0.6,adaptive,pda,SMP,1
0.45,0.912751677852349,0.6,adaptive,pda,SMP,1
0.46,0.8993288590604027,0.6,adaptive,pda,SMP,1
0.47,0.8859060402684564,0.6,adaptive,pda,SMP,1
0.48,0.8859060402684564,0.6,adaptive,pda,SMP,1
0.49,0.8791946308724832,0.6,adaptive,pda,SMP,1
0.5,0.8657718120805369,0.6,adaptive,pda,SMP,1
0.51,0.8590604026845637,0.6,adaptive,pda,SMP,1
0.52,0.8590604026845637,0.6,adaptive,pda,SMP,1
0.53,0.8456375838926175,0.6,adaptive,pda,SMP,1
0.54,0.8389261744966443,0.6,adaptive,pda,SMP,1
0.55,0.825503355704698,0.6,adaptive,pda,SMP,1
0.56,0.825503355704698,0.6,adaptive,pda,SMP,1
0.57,0.8120805369127517,0.6,adaptive,pda,SMP,1
0.58,0.7919463087248322,0.6,adaptive,pda,SMP,1
0.59,0.7785234899328859,0.6,adaptive,pda,SMP,1
0.6,0.7718120805369127,0.6,adaptive,pda,SMP,1
0.61,0.7583892617449665,0.4,adaptive,pda,SMP,1
0.62,0.7516778523489933,0.4,adaptive,pda,SMP,1
0.63,0.7516778523489933,0.4,adaptive,pda,SMP,1
0.64,0.7516778523489933,0.4,adaptive,pda,SMP,1
0.65,0.7315436241610739,0.4,adaptive,pda,SMP,1
0.66,0.7114093959731543,0.4,adaptive,pda,SMP,1
0.67,0.697986577181208,0.4,adaptive,pda,SMP,1
0.68,0.6711409395973155,0.4,adaptive,pda,SMP,1
0.69,0.6442953020134228,0.4,adaptive,pda,SMP,1
0.7,0.6174496644295302,0.4,adaptive,pda,SMP,1
0.71,0.6040268456375839,0.4,adaptive,pda,SMP,1
0.72,0.5838926174496645,0.2,adaptive,pda,SMP,1
0.73,0.5503355704697986,0.2,adaptive,pda,SMP,1
0.74,0.5167785234899329,0.2,adaptive,pda,SMP,1
0.75,0.48322147651006714,0.2,adaptive,pda,SMP,1
0.76,0.46308724832214765,0.2,adaptive,pda,SMP,1
0.77,0.3959731543624161,0.2,adaptive,pda,SMP,1
0.78,0.348993288590604,0.2,adaptive,pda,SMP,1
0.79,0.3288590604026846,0.2,adaptive,pda,SMP,1
0.8,0.3221476510067114,0.2,adaptive,pda,SMP,1
0.81,0.30201342281879195,0.2,adaptive,pda,SMP,1
0.82,0.26174496644295303,0.0,adaptive,pda,SMP,1
0.83,0.2348993288590604,0.0,adaptive,pda,SMP,1
0.84,0.20134228187919462,0.0,adaptive,pda,SMP,1
0.85,0.1610738255033557,0.0,adaptive,pda,SMP,1
0.86,0.11409395973154363,0.0,adaptive,pda,SMP,1
0.87,0.087248322147651,0.0,adaptive,pda,SMP,1
0.88,0.0738255033557047,0.0,adaptive,pda,SMP,1
0.89,0.03355704697986577,0.0,adaptive,pda,SMP,1
0.9,0.026845637583892617,0.0,adaptive,pda,SMP,1
0.91,0.013422818791946308,0.0,adaptive,pda,SMP,1
0.92,0.013422818791946308,0.0,adaptive,pda,SMP,1
0.93,0.013422818791946308,0.0,adaptive,pda,SMP,1
0.94,0.006711409395973154,0.0,adaptive,pda,SMP,1
0.95,0.006711409395973154,0.0,adaptive,pda,SMP,1
0.96,0.006711409395973154,0.0,adaptive,pda,SMP,1
0.97,0.006711409395973154,0.0,adaptive,pda,SMP,1
0.98,0.006711409395973154,0.0,adaptive,pda,SMP,1
0.99,0.006711409395973154,0.0,adaptive,pda,SMP,1
1.0,0.0,0.0,adaptive,pda,SMP,1
0.0,1.0,1.0,adaptive,pda,SMP,2
0.01,0.9866666666666667,1.0,adaptive,pda,SMP,2
0.02,0.9866666666666667,1.0,adaptive,pda,SMP,2
0.03,0.98,1.0,adaptive,pda,SMP,2
0.04,0.9733333333333334,1.0,adaptive,pda,SMP,2
0.05,0.9733333333333334,1.0,adaptive,pda,SMP,2
0.06,0.9733333333333334,1.0,adaptive,pda,SMP,2
0.07,0.9733333333333334,1.0,adaptive,pda,SMP,2
0.08,0.9733333333333334,1.0,adaptive,pda,SMP,2
0.09,0.9666666666666667,1.0,adaptive,pda,SMP,2
0.1,0.9666666666666667,1.0,adaptive,pda,SMP,2
0.11,0.9666666666666667,1.0,adaptive,pda,SMP,2
0.12,0.9666666666666667,1.0,adaptive,pda,SMP,2
0.13,0.96,1.0,adaptive,pda,SMP,2
0.14,0.9533333333333334,1.0,adaptive,pda,SMP,2
0.15,0.9533333333333334,1.0,adaptive,pda,SMP,2
0.16,0.9466666666666667,1.0,adaptive,pda,SMP,2
0.17,0.9466666666666667,1.0,adaptive,pda,SMP,2
0.18,0.9466666666666667,1.0,adaptive,pda,SMP,2
0.19,0.9466666666666667,1.0,adaptive,pda,SMP,2
0.2,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.21,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.22,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.23,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.24,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.25,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.26,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.27,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.28,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.29,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.3,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.31,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.32,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.33,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.34,0.9333333333333333,1.0,adaptive,pda,SMP,2
0.35,0.9266666666666666,1.0,adaptive,pda,SMP,2
0.36,0.92,1.0,adaptive,pda,SMP,2
0.37,0.92,1.0,adaptive,pda,SMP,2
0.38,0.92,1.0,adaptive,pda,SMP,2
0.39,0.92,1.0,adaptive,pda,SMP,2
0.4,0.92,1.0,adaptive,pda,SMP,2
0.41,0.9133333333333333,1.0,adaptive,pda,SMP,2
0.42,0.9066666666666666,1.0,adaptive,pda,SMP,2
0.43,0.9,1.0,adaptive,pda,SMP,2
0.44,0.8866666666666667,1.0,adaptive,pda,SMP,2
0.45,0.88,0.8333333333333334,adaptive,pda,SMP,2
0.46,0.88,0.8333333333333334,adaptive,pda,SMP,2
0.47,0.8733333333333333,0.8333333333333334,adaptive,pda,SMP,2
0.48,0.86,0.8333333333333334,adaptive,pda,SMP,2
0.49,0.86,0.8333333333333334,adaptive,pda,SMP,2
0.5,0.86,0.8333333333333334,adaptive,pda,SMP,2
0.51,0.86,0.8333333333333334,adaptive,pda,SMP,2
0.52,0.8466666666666667,0.8333333333333334,adaptive,pda,SMP,2
0.53,0.84,0.6666666666666666,adaptive,pda,SMP,2
0.54,0.8266666666666667,0.6666666666666666,adaptive,pda,SMP,2
0.55,0.8133333333333334,0.6666666666666666,adaptive,pda,SMP,2
0.56,0.8066666666666666,0.6666666666666666,adaptive,pda,SMP,2
0.57,0.7866666666666666,0.3333333333333333,adaptive,pda,SMP,2
0.58,0.7866666666666666,0.3333333333333333,adaptive,pda,SMP,2
0.59,0.78,0.3333333333333333,adaptive,pda,SMP,2
0.6,0.78,0.3333333333333333,adaptive,pda,SMP,2
0.61,0.7333333333333333,0.3333333333333333,adaptive,pda,SMP,2
0.62,0.7333333333333333,0.3333333333333333,adaptive,pda,SMP,2
0.63,0.7066666666666667,0.3333333333333333,adaptive,pda,SMP,2
0.64,0.6933333333333334,0.3333333333333333,adaptive,pda,SMP,2
0.65,0.6866666666666666,0.3333333333333333,adaptive,pda,SMP,2
0.66,0.6733333333333333,0.3333333333333333,adaptive,pda,SMP,2
0.67,0.66,0.16666666666666666,adaptive,pda,SMP,2
0.68,0.64,0.16666666666666666,adaptive,pda,SMP,2
0.69,0.6,0.16666666666666666,adaptive,pda,SMP,2
0.7,0.5733333333333334,0.16666666666666666,adaptive,pda,SMP,2
0.71,0.5466666666666666,0.16666666666666666,adaptive,pda,SMP,2
0.72,0.5266666666666666,0.16666666666666666,adaptive,pda,SMP,2
0.73,0.52,0.16666666666666666,adaptive,pda,SMP,2
0.74,0.47333333333333333,0.16666666666666666,adaptive,pda,SMP,2
0.75,0.46,0.16666666666666666,adaptive,pda,SMP,2
0.76,0.42,0.16666666666666666,adaptive,pda,SMP,2
0.77,0.37333333333333335,0.16666666666666666,adaptive,pda,SMP,2
0.78,0.3333333333333333,0.16666666666666666,adaptive,pda,SMP,2
0.79,0.3,0.16666666666666666,adaptive,pda,SMP,2
0.8,0.2733333333333333,0.16666666666666666,adaptive,pda,SMP,2
0.81,0.21333333333333335,0.16666666666666666,adaptive,pda,SMP,2
0.82,0.18,0.0,adaptive,pda,SMP,2
0.83,0.16,0.0,adaptive,pda,SMP,2
0.84,0.12666666666666668,0.0,adaptive,pda,SMP,2
0.85,0.12,0.0,adaptive,pda,SMP,2
0.86,0.1,0.0,adaptive,pda,SMP,2
0.87,0.08666666666666667,0.0,adaptive,pda,SMP,2
0.88,0.06666666666666667,0.0,adaptive,pda,SMP,2
0.89,0.02666666666666667,0.0,adaptive,pda,SMP,2
0.9,0.013333333333333334,0.0,adaptive,pda,SMP,2
0.91,0.006666666666666667,0.0,adaptive,pda,SMP,2
0.92,0.006666666666666667,0.0,adaptive,pda,SMP,2
0.93,0.006666666666666667,0.0,adaptive,pda,SMP,2
0.94,0.006666666666666667,0.0,adaptive,pda,SMP,2
0.95,0.006666666666666667,0.0,adaptive,pda,SMP,2
0.96,0.006666666666666667,0.0,adaptive,pda,SMP,2
0.97,0.006666666666666667,0.0,adaptive,pda,SMP,2
0.98,0.0,0.0,adaptive,pda,SMP,2
0.99,0.0,0.0,adaptive,pda,SMP,2
1.0,0.0,0.0,adaptive,pda,SMP,2
0.0,1.0,1.0,adaptive,pda,SMP,3
0.01,1.0,1.0,adaptive,pda,SMP,3
0.02,1.0,1.0,adaptive,pda,SMP,3
0.03,1.0,1.0,adaptive,pda,SMP,3
0.04,1.0,1.0,adaptive,pda,SMP,3
0.05,1.0,1.0,adaptive,pda,SMP,3
0.06,1.0,1.0,adaptive,pda,SMP,3
0.07,1.0,0.8333333333333334,adaptive,pda,SMP,3
0.08,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.09,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.1,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.11,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.12,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.13,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.14,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.15,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.16,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.17,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.18,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.19,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.2,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.21,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.22,0.993103448275862,0.8333333333333334,adaptive,pda,SMP,3
0.23,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.24,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.25,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.26,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.27,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.28,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.29,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.3,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.31,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.32,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.33,0.9862068965517241,0.6666666666666666,adaptive,pda,SMP,3
0.34,0.9793103448275862,0.6666666666666666,adaptive,pda,SMP,3
0.35,0.9793103448275862,0.6666666666666666,adaptive,pda,SMP,3
0.36,0.9793103448275862,0.6666666666666666,adaptive,pda,SMP,3
0.37,0.9655172413793104,0.6666666666666666,adaptive,pda,SMP,3
0.38,0.9586206896551724,0.6666666666666666,adaptive,pda,SMP,3
0.39,0.9448275862068966,0.6666666666666666,adaptive,pda,SMP,3
0.4,0.9448275862068966,0.6666666666666666,adaptive,pda,SMP,3
0.41,0.9379310344827586,0.6666666666666666,adaptive,pda,SMP,3
0.42,0.9310344827586207,0.6666666666666666,adaptive,pda,SMP,3
0.43,0.9241379310344827,0.6666666666666666,adaptive,pda,SMP,3
0.44,0.9241379310344827,0.6666666666666666,adaptive,pda,SMP,3
0.45,0.9241379310344827,0.6666666666666666,adaptive,pda,SMP,3
0.46,0.9103448275862069,0.6666666666666666,adaptive,pda,SMP,3
0.47,0.903448275862069,0.6666666666666666,adaptive,pda,SMP,3
0.48,0.903448275862069,0.6666666666666666,adaptive,pda,SMP,3
0.49,0.8827586206896552,0.6666666666666666,adaptive,pda,SMP,3
0.5,0.8758620689655172,0.6666666666666666,adaptive,pda,SMP,3
0.51,0.8620689655172413,0.6666666666666666,adaptive,pda,SMP,3
0.52,0.8551724137931035,0.6666666666666666,adaptive,pda,SMP,3
0.53,0.8482758620689655,0.6666666666666666,adaptive,pda,SMP,3
0.54,0.8344827586206897,0.6666666666666666,adaptive,pda,SMP,3
0.55,0.8275862068965517,0.6666666666666666,adaptive,pda,SMP,3
0.56,0.8275862068965517,0.6666666666666666,adaptive,pda,SMP,3
0.57,0.8206896551724138,0.6666666666666666,adaptive,pda,SMP,3
0.58,0.8206896551724138,0.5,adaptive,pda,SMP,3
0.59,0.8068965517241379,0.5,adaptive,pda,SMP,3
0.6,0.8,0.5,adaptive,pda,SMP,3
0.61,0.8,0.5,adaptive,pda,SMP,3
0.62,0.7862068965517242,0.5,adaptive,pda,SMP,3
0.63,0.7724137931034483,0.5,adaptive,pda,SMP,3
0.64,0.7517241379310344,0.5,adaptive,pda,SMP,3
0.65,0.7310344827586207,0.5,adaptive,pda,SMP,3
0.66,0.6896551724137931,0.5,adaptive,pda,SMP,3
