recall,precision,mode,quantity,unit,lead_days
0.38028169014084506,0.5094339622641509,strict3x3,pn,CPP,0
0.36619718309859156,0.5,strict3x3,pn,CPP,0
0.352112676056338,0.49019607843137253,strict3x3,pn,CPP,0
0.352112676056338,0.5,strict3x3,pn,CPP,0
0.352112676056338,0.5102040816326531,strict3x3,pn,CPP,0
0.352112676056338,0.5208333333333334,strict3x3,pn,CPP,0
0.352112676056338,0.5319148936170213,strict3x3,pn,CPP,0
0.352112676056338,0.5434782608695652,strict3x3,pn,CPP,0
0.3380281690140845,0.5333333333333333,strict3x3,pn,CPP,0
0.3380281690140845,0.5454545454545454,strict3x3,pn,CPP,0
0.323943661971831,0.5348837209302325,strict3x3,pn,CPP,0
0.30985915492957744,0.5238095238095238,strict3x3,pn,CPP,0
0.30985915492957744,0.5365853658536586,strict3x3,pn,CPP,0
0.30985915492957744,0.55,strict3x3,pn,CPP,0
0.30985915492957744,0.5641025641025641,strict3x3,pn,CPP,0
0.30985915492957744,0.5789473684210527,strict3x3,pn,CPP,0
0.30985915492957744,0.5945945945945946,strict3x3,pn,CPP,0
0.30985915492957744,0.6111111111111112,strict3x3,pn,CPP,0
0.29577464788732394,0.6,strict3x3,pn,CPP,0
0.28169014084507044,0.5882352941176471,strict3x3,pn,CPP,0
0.2676056338028169,0.5757575757575758,strict3x3,pn,CPP,0
0.2535211267605634,0.5625,strict3x3,pn,CPP,0
0.23943661971830985,0.5483870967741935,strict3x3,pn,CPP,0
0.22535211267605634,0.5333333333333333,strict3x3,pn,CPP,0
0.22535211267605634,0.5517241379310345,strict3x3,pn,CPP,0
0.2112676056338028,0.5357142857142857,strict3x3,pn,CPP,0
0.2112676056338028,0.5555555555555556,strict3x3,pn,CPP,0
0.19718309859154928,0.5384615384615384,strict3x3,pn,CPP,0
0.18309859154929578,0.52,strict3x3,pn,CPP,0
0.16901408450704225,0.5,strict3x3,pn,CPP,0
0.16901408450704225,0.5217391304347826,strict3x3,pn,CPP,0
0.15492957746478872,0.5,strict3x3,pn,CPP,0
0.14084507042253522,0.47619047619047616,strict3x3,pn,CPP,0
0.14084507042253522,0.5,strict3x3,pn,CPP,0
0.1267605633802817,0.47368421052631576,strict3x3,pn,CPP,0
0.1267605633802817,0.5,strict3x3,pn,CPP,0
0.11267605633802817,0.47058823529411764,strict3x3,pn,CPP,0
0.11267605633802817,0.5,strict3x3,pn,CPP,0
0.11267605633802817,0.5333333333333333,strict3x3,pn,CPP,0
0.09859154929577464,0.5,strict3x3,pn,CPP,0
0.09859154929577464,0.5384615384615384,strict3x3,pn,CPP,0
0.08450704225352113,0.5,strict3x3,pn,CPP,0
0.08450704225352113,0.5454545454545454,strict3x3,pn,CPP,0
0.08450704225352113,0.6,strict3x3,pn,CPP,0
0.07042253521126761,0.5555555555555556,strict3x3,pn,CPP,0
0.056338028169014086,0.5,strict3x3,pn,CPP,0
0.056338028169014086,0.5714285714285714,strict3x3,pn,CPP,0
0.056338028169014086,0.6666666666666666,strict3x3,pn,CPP,0
0.04225352112676056,0.6,strict3x3,pn,CPP,0
0.028169014084507043,0.5,strict3x3,pn,CPP,0
0.028169014084507043,0.6666666666666666,strict3x3,pn,CPP,0
0.028169014084507043,1.0,strict3x3,pn,CPP,0
0.014084507042253521,1.0,strict3x3,pn,CPP,0
0.0,1.0,strict3x3,pn,CPP,0
1.0,0.4342105263157895,strict3x3,pn,CPP,1
1.0,0.4370860927152318,strict3x3,pn,CPP,1
0.9848484848484849,0.43333333333333335,strict3x3,pn,CPP,1
0.9696969696969697,0.42953020134228187,strict3x3,pn,CPP,1
0.9545454545454546,0.42567567567567566,strict3x3,pn,CPP,1
0.9393939393939394,0.4217687074829932,strict3x3,pn,CPP,1
0.9393939393939394,0.4246575342465753,strict3x3,pn,CPP,1
0.9393939393939394,0.42758620689655175,strict3x3,pn,CPP,1
0.9242424242424242,0.4236111111111111,strict3x3,pn,CPP,1
